流式输出内容被截断，只能显示最后 5000 行内容。
Image  5934: psnr: 16.11284 / bpp_real: 2.35938, saving in out/...
Image  5935: psnr: 14.37037 / bpp_real: 2.25000, saving in out/...
Image  5936: psnr: 13.90322 / bpp_real: 2.15625, saving in out/...
Image  5937: psnr: 11.94605 / bpp_real: 2.09375, saving in out/...
Image  5938: psnr: 15.02430 / bpp_real: 2.12500, saving in out/...
Image  5939: psnr: 13.12829 / bpp_real: 2.25000, saving in out/...
Image  5940: psnr: 23.68564 / bpp_real: 2.89062, saving in out/...
Image  5941: psnr: 11.80083 / bpp_real: 2.14062, saving in out/...
Image  5942: psnr: 14.63703 / bpp_real: 2.17188, saving in out/...
Image  5943: psnr: 18.11799 / bpp_real: 2.21875, saving in out/...
Image  5944: psnr: 12.34829 / bpp_real: 2.15625, saving in out/...
Image  5945: psnr: 18.13323 / bpp_real: 2.66406, saving in out/...
Image  5946: psnr: 11.88157 / bpp_real: 2.37500, saving in out/...
Image  5947: psnr: 23.06991 / bpp_real: 2.64062, saving in out/...
Image  5948: psnr: 15.96854 / bpp_real: 2.18750, saving in out/...
Image  5949: psnr: 15.06119 / bpp_real: 2.28125, saving in out/...
Image  5950: psnr: 12.86493 / bpp_real: 2.15625, saving in out/...
Image  5951: psnr: 15.57801 / bpp_real: 2.40625, saving in out/...
Image  5952: psnr: 15.33013 / bpp_real: 2.14062, saving in out/...
Image  5953: psnr: 13.07592 / bpp_real: 2.09375, saving in out/...
Image  5954: psnr: 11.27586 / bpp_real: 2.03125, saving in out/...
Image  5955: psnr: 15.08568 / bpp_real: 2.42188, saving in out/...
Image  5956: psnr: 15.92515 / bpp_real: 2.51562, saving in out/...
Image  5957: psnr: 13.81942 / bpp_real: 2.14062, saving in out/...
Image  5958: psnr: 15.70843 / bpp_real: 2.39062, saving in out/...
Image  5959: psnr: 15.09848 / bpp_real: 2.26562, saving in out/...
Image  5960: psnr: 13.62483 / bpp_real: 2.20312, saving in out/...
Image  5961: psnr: 14.59038 / bpp_real: 2.21875, saving in out/...
Image  5962: psnr: 16.73833 / bpp_real: 2.23438, saving in out/...
Image  5963: psnr: 14.88764 / bpp_real: 2.26562, saving in out/...
Image  5964: psnr: 18.01160 / bpp_real: 2.81250, saving in out/...
Image  5965: psnr: 8.27874 / bpp_real: 2.32812, saving in out/...
Image  5966: psnr: 13.90622 / bpp_real: 2.26562, saving in out/...
Image  5967: psnr: 13.70064 / bpp_real: 2.10938, saving in out/...
Image  5968: psnr: 14.06825 / bpp_real: 2.18750, saving in out/...
Image  5969: psnr: 17.59731 / bpp_real: 2.39062, saving in out/...
Image  5970: psnr: 14.36627 / bpp_real: 2.26562, saving in out/...
Image  5971: psnr: 14.07917 / bpp_real: 2.40625, saving in out/...
Image  5972: psnr: 16.24863 / bpp_real: 2.57812, saving in out/...
Image  5973: psnr: 12.84489 / bpp_real: 2.10938, saving in out/...
Image  5974: psnr: 16.45406 / bpp_real: 2.66406, saving in out/...
Image  5975: psnr: 12.21384 / bpp_real: 2.04688, saving in out/...
Image  5976: psnr: 15.07081 / bpp_real: 2.17188, saving in out/...
Image  5977: psnr: 14.15189 / bpp_real: 2.03125, saving in out/...
Image  5978: psnr: 13.53913 / bpp_real: 2.34375, saving in out/...
Image  5979: psnr: 16.54561 / bpp_real: 2.57812, saving in out/...
Image  5980: psnr: 11.96283 / bpp_real: 2.18750, saving in out/...
Image  5981: psnr: 11.82135 / bpp_real: 2.09375, saving in out/...
Image  5982: psnr: 12.33385 / bpp_real: 2.12500, saving in out/...
Image  5983: psnr: 12.90817 / bpp_real: 2.23438, saving in out/...
Image  5984: psnr: 15.76623 / bpp_real: 2.40625, saving in out/...
Image  5985: psnr: 12.88632 / bpp_real: 2.10938, saving in out/...
Image  5986: psnr: 8.77923 / bpp_real: 2.29688, saving in out/...
Image  5987: psnr: 13.47818 / bpp_real: 2.18750, saving in out/...
Image  5988: psnr: 17.48066 / bpp_real: 2.66406, saving in out/...
Image  5989: psnr: 15.84478 / bpp_real: 2.21875, saving in out/...
Image  5990: psnr: 17.45762 / bpp_real: 2.32812, saving in out/...
Image  5991: psnr: 15.41146 / bpp_real: 2.43750, saving in out/...
Image  5992: psnr: 15.46310 / bpp_real: 2.26562, saving in out/...
Image  5993: psnr: 13.74197 / bpp_real: 2.18750, saving in out/...
Image  5994: psnr: 16.70387 / bpp_real: 2.14062, saving in out/...
Image  5995: psnr: 16.89190 / bpp_real: 2.48438, saving in out/...
Image  5996: psnr: 19.71386 / bpp_real: 2.10938, saving in out/...
Image  5997: psnr: 16.80137 / bpp_real: 2.42188, saving in out/...
Image  5998: psnr: 16.09405 / bpp_real: 2.35938, saving in out/...
Image  5999: psnr: 19.65532 / bpp_real: 2.43750, saving in out/...
Image  6000: psnr: 13.85248 / bpp_real: 2.10938, saving in out/...
Image  6001: psnr: 13.48193 / bpp_real: 2.12500, saving in out/...
Image  6002: psnr: 13.12048 / bpp_real: 2.20312, saving in out/...
Image  6003: psnr: 14.09214 / bpp_real: 2.10938, saving in out/...
Image  6004: psnr: 13.10028 / bpp_real: 2.35938, saving in out/...
Image  6005: psnr: 16.27629 / bpp_real: 2.34375, saving in out/...
Image  6006: psnr: 16.29921 / bpp_real: 2.37500, saving in out/...
Image  6007: psnr: 17.02434 / bpp_real: 2.28125, saving in out/...
Image  6008: psnr: 11.78175 / bpp_real: 2.09375, saving in out/...
Image  6009: psnr: 13.73363 / bpp_real: 2.25000, saving in out/...
Image  6010: psnr: 16.19085 / bpp_real: 2.20312, saving in out/...
Image  6011: psnr: 12.99942 / bpp_real: 2.39062, saving in out/...
Image  6012: psnr: 18.37328 / bpp_real: 2.68750, saving in out/...
Image  6013: psnr: 17.96653 / bpp_real: 2.64062, saving in out/...
Image  6014: psnr: 17.24719 / bpp_real: 2.70312, saving in out/...
Image  6015: psnr: 14.62211 / bpp_real: 2.23438, saving in out/...
Image  6016: psnr: 18.24986 / bpp_real: 2.48438, saving in out/...
Image  6017: psnr: 14.49731 / bpp_real: 2.20312, saving in out/...
Image  6018: psnr: 16.01189 / bpp_real: 2.25000, saving in out/...
Image  6019: psnr: 15.05047 / bpp_real: 2.14062, saving in out/...
Image  6020: psnr: 18.42789 / bpp_real: 2.10938, saving in out/...
Image  6021: psnr: 12.67445 / bpp_real: 2.17188, saving in out/...
Image  6022: psnr: 13.23600 / bpp_real: 2.21875, saving in out/...
Image  6023: psnr: 17.50836 / bpp_real: 2.40625, saving in out/...
Image  6024: psnr: 12.63604 / bpp_real: 2.25000, saving in out/...
Image  6025: psnr: 17.17089 / bpp_real: 2.66406, saving in out/...
Image  6026: psnr: 15.13938 / bpp_real: 2.32812, saving in out/...
Image  6027: psnr: 16.06885 / bpp_real: 2.35938, saving in out/...
Image  6028: psnr: 11.69819 / bpp_real: 2.04688, saving in out/...
Image  6029: psnr: 13.15992 / bpp_real: 2.43750, saving in out/...
Image  6030: psnr: 15.92445 / bpp_real: 2.31250, saving in out/...
Image  6031: psnr: 14.17205 / bpp_real: 2.10938, saving in out/...
Image  6032: psnr: 14.49402 / bpp_real: 2.15625, saving in out/...
Image  6033: psnr: 13.19158 / bpp_real: 2.04688, saving in out/...
Image  6034: psnr: 14.19338 / bpp_real: 2.25781, saving in out/...
Image  6035: psnr: 13.47848 / bpp_real: 2.03125, saving in out/...
Image  6036: psnr: 16.85190 / bpp_real: 2.60156, saving in out/...
Image  6037: psnr: 17.15121 / bpp_real: 2.14062, saving in out/...
Image  6038: psnr: 16.19531 / bpp_real: 2.48438, saving in out/...
Image  6039: psnr: 11.05835 / bpp_real: 2.07812, saving in out/...
Image  6040: psnr: 12.10617 / bpp_real: 2.01562, saving in out/...
Image  6041: psnr: 15.75735 / bpp_real: 2.00000, saving in out/...
Image  6042: psnr: 19.34477 / bpp_real: 2.71875, saving in out/...
Image  6043: psnr: 13.93555 / bpp_real: 2.04688, saving in out/...
Image  6044: psnr: 13.60271 / bpp_real: 2.17188, saving in out/...
Image  6045: psnr: 12.15425 / bpp_real: 2.18750, saving in out/...
Image  6046: psnr: 19.46497 / bpp_real: 2.12500, saving in out/...
Image  6047: psnr: 12.84330 / bpp_real: 2.29688, saving in out/...
Image  6048: psnr: 15.35058 / bpp_real: 2.03125, saving in out/...
Image  6049: psnr: 15.14251 / bpp_real: 2.26562, saving in out/...
Image  6050: psnr: 13.96536 / bpp_real: 2.60156, saving in out/...
Image  6051: psnr: 15.18604 / bpp_real: 2.56250, saving in out/...
Image  6052: psnr: 16.55593 / bpp_real: 2.12500, saving in out/...
Image  6053: psnr: 12.74885 / bpp_real: 2.04688, saving in out/...
Image  6054: psnr: 11.78914 / bpp_real: 2.25000, saving in out/...
Image  6055: psnr: 20.24696 / bpp_real: 2.64062, saving in out/...
Image  6056: psnr: 14.06868 / bpp_real: 2.26562, saving in out/...
Image  6057: psnr: 18.26562 / bpp_real: 2.40625, saving in out/...
Image  6058: psnr: 13.03674 / bpp_real: 2.09375, saving in out/...
Image  6059: psnr: 15.13693 / bpp_real: 2.73438, saving in out/...
Image  6060: psnr: 15.55562 / bpp_real: 2.20312, saving in out/...
Image  6061: psnr: 15.47085 / bpp_real: 2.12500, saving in out/...
Image  6062: psnr: 14.58142 / bpp_real: 2.40625, saving in out/...
Image  6063: psnr: 19.69156 / bpp_real: 2.85938, saving in out/...
Image  6064: psnr: 17.85518 / bpp_real: 2.48438, saving in out/...
Image  6065: psnr: 16.73640 / bpp_real: 2.15625, saving in out/...
Image  6066: psnr: 13.47487 / bpp_real: 2.15625, saving in out/...
Image  6067: psnr: 18.93339 / bpp_real: 2.75000, saving in out/...
Image  6068: psnr: 14.24411 / bpp_real: 2.25000, saving in out/...
Image  6069: psnr: 13.65413 / bpp_real: 2.53125, saving in out/...
Image  6070: psnr: 13.86560 / bpp_real: 2.12500, saving in out/...
Image  6071: psnr: 11.11849 / bpp_real: 2.09375, saving in out/...
Image  6072: psnr: 12.94320 / bpp_real: 2.04688, saving in out/...
Image  6073: psnr: 14.11547 / bpp_real: 2.12500, saving in out/...
Image  6074: psnr: 12.36280 / bpp_real: 2.12500, saving in out/...
Image  6075: psnr: 17.13201 / bpp_real: 2.17188, saving in out/...
Image  6076: psnr: 14.90458 / bpp_real: 2.31250, saving in out/...
Image  6077: psnr: 13.44021 / bpp_real: 2.04688, saving in out/...
Image  6078: psnr: 14.40846 / bpp_real: 2.17188, saving in out/...
Image  6079: psnr: 17.51086 / bpp_real: 2.07812, saving in out/...
Image  6080: psnr: 12.46001 / bpp_real: 2.07812, saving in out/...
Image  6081: psnr: 19.28118 / bpp_real: 2.60156, saving in out/...
Image  6082: psnr: 12.17624 / bpp_real: 2.06250, saving in out/...
Image  6083: psnr: 15.98378 / bpp_real: 2.25000, saving in out/...
Image  6084: psnr: 11.36229 / bpp_real: 2.28125, saving in out/...
Image  6085: psnr: 18.94229 / bpp_real: 2.04688, saving in out/...
Image  6086: psnr: 13.21850 / bpp_real: 2.17188, saving in out/...
Image  6087: psnr: 13.98720 / bpp_real: 2.87500, saving in out/...
Image  6088: psnr: 11.11747 / bpp_real: 2.14062, saving in out/...
Image  6089: psnr: 13.19962 / bpp_real: 2.26562, saving in out/...
Image  6090: psnr: 16.35050 / bpp_real: 2.17188, saving in out/...
Image  6091: psnr: 13.04104 / bpp_real: 2.09375, saving in out/...
Image  6092: psnr: 13.65342 / bpp_real: 2.20312, saving in out/...
Image  6093: psnr: 12.81025 / bpp_real: 2.18750, saving in out/...
Image  6094: psnr: 13.50675 / bpp_real: 2.07812, saving in out/...
Image  6095: psnr: 15.26549 / bpp_real: 2.34375, saving in out/...
Image  6096: psnr: 16.64696 / bpp_real: 2.34375, saving in out/...
Image  6097: psnr: 11.96884 / bpp_real: 2.10938, saving in out/...
Image  6098: psnr: 16.34172 / bpp_real: 2.22656, saving in out/...
Image  6099: psnr: 11.74502 / bpp_real: 2.09375, saving in out/...
Image  6100: psnr: 17.81606 / bpp_real: 2.51562, saving in out/...
Image  6101: psnr: 16.41161 / bpp_real: 2.61719, saving in out/...
Image  6102: psnr: 12.79353 / bpp_real: 2.03125, saving in out/...
Image  6103: psnr: 12.46459 / bpp_real: 2.20312, saving in out/...
Image  6104: psnr: 11.22737 / bpp_real: 2.32812, saving in out/...
Image  6105: psnr: 16.94788 / bpp_real: 2.14062, saving in out/...
Image  6106: psnr: 17.69030 / bpp_real: 2.53125, saving in out/...
Image  6107: psnr: 12.62058 / bpp_real: 2.07812, saving in out/...
Image  6108: psnr: 16.77393 / bpp_real: 2.29688, saving in out/...
Image  6109: psnr: 10.07685 / bpp_real: 2.32812, saving in out/...
Image  6110: psnr: 13.39265 / bpp_real: 2.23438, saving in out/...
Image  6111: psnr: 17.21294 / bpp_real: 2.21875, saving in out/...
Image  6112: psnr: 19.54820 / bpp_real: 2.31250, saving in out/...
Image  6113: psnr: 17.50753 / bpp_real: 2.57812, saving in out/...
Image  6114: psnr: 14.07723 / bpp_real: 2.06250, saving in out/...
Image  6115: psnr: 18.72258 / bpp_real: 2.12500, saving in out/...
Image  6116: psnr: 15.72053 / bpp_real: 2.03125, saving in out/...
Image  6117: psnr: 10.24949 / bpp_real: 2.12500, saving in out/...
Image  6118: psnr: 13.99274 / bpp_real: 2.14062, saving in out/...
Image  6119: psnr: 12.15929 / bpp_real: 2.25000, saving in out/...
Image  6120: psnr: 16.09746 / bpp_real: 2.18750, saving in out/...
Image  6121: psnr: 17.81407 / bpp_real: 2.70312, saving in out/...
Image  6122: psnr: 15.36375 / bpp_real: 2.23438, saving in out/...
Image  6123: psnr: 17.31834 / bpp_real: 2.39062, saving in out/...
Image  6124: psnr: 15.07435 / bpp_real: 2.23438, saving in out/...
Image  6125: psnr: 16.03320 / bpp_real: 2.42188, saving in out/...
Image  6126: psnr: 11.08493 / bpp_real: 2.04688, saving in out/...
Image  6127: psnr: 20.36737 / bpp_real: 2.71875, saving in out/...
Image  6128: psnr: 11.79399 / bpp_real: 2.17188, saving in out/...
Image  6129: psnr: 12.61325 / bpp_real: 2.18750, saving in out/...
Image  6130: psnr: 18.58041 / bpp_real: 2.39062, saving in out/...
Image  6131: psnr: 16.40834 / bpp_real: 2.68750, saving in out/...
Image  6132: psnr: 16.25664 / bpp_real: 2.61719, saving in out/...
Image  6133: psnr: 12.59991 / bpp_real: 2.14062, saving in out/...
Image  6134: psnr: 18.00272 / bpp_real: 2.53125, saving in out/...
Image  6135: psnr: 12.63233 / bpp_real: 2.12500, saving in out/...
Image  6136: psnr: 14.15012 / bpp_real: 2.21875, saving in out/...
Image  6137: psnr: 16.96941 / bpp_real: 2.66406, saving in out/...
Image  6138: psnr: 13.57941 / bpp_real: 2.12500, saving in out/...
Image  6139: psnr: 14.05247 / bpp_real: 2.23438, saving in out/...
Image  6140: psnr: 16.50442 / bpp_real: 2.50000, saving in out/...
Image  6141: psnr: 16.36250 / bpp_real: 2.34375, saving in out/...
Image  6142: psnr: 10.94788 / bpp_real: 2.18750, saving in out/...
Image  6143: psnr: 16.29249 / bpp_real: 2.09375, saving in out/...
Image  6144: psnr: 14.67038 / bpp_real: 2.34375, saving in out/...
Image  6145: psnr: 13.81601 / bpp_real: 2.17188, saving in out/...
Image  6146: psnr: 17.25417 / bpp_real: 2.64062, saving in out/...
Image  6147: psnr: 17.56553 / bpp_real: 2.37500, saving in out/...
Image  6148: psnr: 17.55784 / bpp_real: 2.57812, saving in out/...
Image  6149: psnr: 17.50468 / bpp_real: 2.31250, saving in out/...
Image  6150: psnr: 19.20314 / bpp_real: 2.28125, saving in out/...
Image  6151: psnr: 16.44311 / bpp_real: 2.14062, saving in out/...
Image  6152: psnr: 13.63036 / bpp_real: 2.28125, saving in out/...
Image  6153: psnr: 12.11908 / bpp_real: 2.14062, saving in out/...
Image  6154: psnr: 15.36656 / bpp_real: 2.60156, saving in out/...
Image  6155: psnr: 17.28646 / bpp_real: 2.70312, saving in out/...
Image  6156: psnr: 16.28032 / bpp_real: 2.60156, saving in out/...
Image  6157: psnr: 15.51192 / bpp_real: 2.23438, saving in out/...
Image  6158: psnr: 12.74005 / bpp_real: 2.09375, saving in out/...
Image  6159: psnr: 20.96139 / bpp_real: 2.87500, saving in out/...
Image  6160: psnr: 14.25995 / bpp_real: 2.18750, saving in out/...
Image  6161: psnr: 15.15033 / bpp_real: 2.31250, saving in out/...
Image  6162: psnr: 10.18288 / bpp_real: 2.06250, saving in out/...
Image  6163: psnr: 16.37351 / bpp_real: 2.14062, saving in out/...
Image  6164: psnr: 10.49090 / bpp_real: 2.17188, saving in out/...
Image  6165: psnr: 17.21201 / bpp_real: 2.28125, saving in out/...
Image  6166: psnr: 15.25990 / bpp_real: 2.31250, saving in out/...
Image  6167: psnr: 13.07476 / bpp_real: 2.03125, saving in out/...
Image  6168: psnr: 17.63978 / bpp_real: 2.73438, saving in out/...
Image  6169: psnr: 12.94144 / bpp_real: 2.18750, saving in out/...
Image  6170: psnr: 18.40806 / bpp_real: 2.66406, saving in out/...
Image  6171: psnr: 11.71511 / bpp_real: 2.06250, saving in out/...
Image  6172: psnr: 19.07004 / bpp_real: 2.66406, saving in out/...
Image  6173: psnr: 17.63210 / bpp_real: 2.29688, saving in out/...
Image  6174: psnr: 14.96500 / bpp_real: 2.50000, saving in out/...
Image  6175: psnr: 14.77188 / bpp_real: 2.25000, saving in out/...
Image  6176: psnr: 12.41408 / bpp_real: 2.28125, saving in out/...
Image  6177: psnr: 14.53822 / bpp_real: 2.15625, saving in out/...
Image  6178: psnr: 11.63235 / bpp_real: 2.18750, saving in out/...
Image  6179: psnr: 17.12960 / bpp_real: 2.54688, saving in out/...
Image  6180: psnr: 16.83677 / bpp_real: 2.43750, saving in out/...
Image  6181: psnr: 17.69136 / bpp_real: 2.10938, saving in out/...
Image  6182: psnr: 16.09604 / bpp_real: 2.46875, saving in out/...
Image  6183: psnr: 16.69069 / bpp_real: 2.42188, saving in out/...
Image  6184: psnr: 15.20655 / bpp_real: 2.15625, saving in out/...
Image  6185: psnr: 18.27034 / bpp_real: 2.60156, saving in out/...
Image  6186: psnr: 14.71595 / bpp_real: 2.35938, saving in out/...
Image  6187: psnr: 14.56349 / bpp_real: 2.10938, saving in out/...
Image  6188: psnr: 19.46781 / bpp_real: 2.84375, saving in out/...
Image  6189: psnr: 12.81076 / bpp_real: 2.07812, saving in out/...
Image  6190: psnr: 14.19933 / bpp_real: 2.32812, saving in out/...
Image  6191: psnr: 13.37170 / bpp_real: 2.20312, saving in out/...
Image  6192: psnr: 17.12259 / bpp_real: 2.42188, saving in out/...
Image  6193: psnr: 12.46293 / bpp_real: 2.06250, saving in out/...
Image  6194: psnr: 18.02781 / bpp_real: 2.09375, saving in out/...
Image  6195: psnr: 17.41681 / bpp_real: 2.54688, saving in out/...
Image  6196: psnr: 16.96565 / bpp_real: 2.87500, saving in out/...
Image  6197: psnr: 20.32954 / bpp_real: 3.00000, saving in out/...
Image  6198: psnr: 18.53323 / bpp_real: 2.07812, saving in out/...
Image  6199: psnr: 16.90600 / bpp_real: 2.18750, saving in out/...
Image  6200: psnr: 14.33765 / bpp_real: 2.09375, saving in out/...
Image  6201: psnr: 17.02824 / bpp_real: 2.43750, saving in out/...
Image  6202: psnr: 11.81402 / bpp_real: 2.10938, saving in out/...
Image  6203: psnr: 14.54194 / bpp_real: 2.35938, saving in out/...
Image  6204: psnr: 18.05090 / bpp_real: 2.48438, saving in out/...
Image  6205: psnr: 13.51969 / bpp_real: 2.25000, saving in out/...
Image  6206: psnr: 15.72255 / bpp_real: 2.26562, saving in out/...
Image  6207: psnr: 18.09920 / bpp_real: 2.56250, saving in out/...
Image  6208: psnr: 15.22113 / bpp_real: 2.04688, saving in out/...
Image  6209: psnr: 18.11652 / bpp_real: 2.54688, saving in out/...
Image  6210: psnr: 10.64576 / bpp_real: 2.15625, saving in out/...
Image  6211: psnr: 15.98507 / bpp_real: 2.31250, saving in out/...
Image  6212: psnr: 18.20942 / bpp_real: 2.56250, saving in out/...
Image  6213: psnr: 16.25109 / bpp_real: 2.46875, saving in out/...
Image  6214: psnr: 15.60270 / bpp_real: 2.15625, saving in out/...
Image  6215: psnr: 12.86535 / bpp_real: 2.32812, saving in out/...
Image  6216: psnr: 14.43048 / bpp_real: 2.14062, saving in out/...
Image  6217: psnr: 14.88433 / bpp_real: 2.26562, saving in out/...
Image  6218: psnr: 12.71403 / bpp_real: 2.21875, saving in out/...
Image  6219: psnr: 15.13207 / bpp_real: 2.39062, saving in out/...
Image  6220: psnr: 16.45612 / bpp_real: 2.73438, saving in out/...
Image  6221: psnr: 19.35949 / bpp_real: 2.14062, saving in out/...
Image  6222: psnr: 18.33633 / bpp_real: 2.56250, saving in out/...
Image  6223: psnr: 18.24173 / bpp_real: 2.23438, saving in out/...
Image  6224: psnr: 13.64978 / bpp_real: 2.17188, saving in out/...
Image  6225: psnr: 12.12488 / bpp_real: 2.17188, saving in out/...
Image  6226: psnr: 13.51027 / bpp_real: 2.50000, saving in out/...
Image  6227: psnr: 13.99056 / bpp_real: 2.18750, saving in out/...
Image  6228: psnr: 19.72208 / bpp_real: 2.50000, saving in out/...
Image  6229: psnr: 16.59373 / bpp_real: 2.40625, saving in out/...
Image  6230: psnr: 17.89690 / bpp_real: 2.39062, saving in out/...
Image  6231: psnr: 14.43472 / bpp_real: 2.17188, saving in out/...
Image  6232: psnr: 17.77396 / bpp_real: 2.40625, saving in out/...
Image  6233: psnr: 18.79763 / bpp_real: 2.61719, saving in out/...
Image  6234: psnr: 15.60464 / bpp_real: 2.25000, saving in out/...
Image  6235: psnr: 9.73271 / bpp_real: 2.18750, saving in out/...
Image  6236: psnr: 14.69086 / bpp_real: 2.20312, saving in out/...
Image  6237: psnr: 14.97496 / bpp_real: 2.14062, saving in out/...
Image  6238: psnr: 16.33183 / bpp_real: 2.23438, saving in out/...
Image  6239: psnr: 14.17723 / bpp_real: 2.17188, saving in out/...
Image  6240: psnr: 19.75014 / bpp_real: 2.68750, saving in out/...
Image  6241: psnr: 15.87414 / bpp_real: 2.39062, saving in out/...
Image  6242: psnr: 16.12543 / bpp_real: 2.43750, saving in out/...
Image  6243: psnr: 13.34699 / bpp_real: 2.26562, saving in out/...
Image  6244: psnr: 15.32365 / bpp_real: 2.09375, saving in out/...
Image  6245: psnr: 17.57279 / bpp_real: 2.42188, saving in out/...
Image  6246: psnr: 20.90046 / bpp_real: 2.75000, saving in out/...
Image  6247: psnr: 11.33434 / bpp_real: 2.21875, saving in out/...
Image  6248: psnr: 11.89796 / bpp_real: 2.26562, saving in out/...
Image  6249: psnr: 13.73335 / bpp_real: 2.21875, saving in out/...
Image  6250: psnr: 15.16606 / bpp_real: 2.31250, saving in out/...
Image  6251: psnr: 19.66514 / bpp_real: 2.64062, saving in out/...
Image  6252: psnr: 12.09146 / bpp_real: 2.06250, saving in out/...
Image  6253: psnr: 14.39239 / bpp_real: 2.23438, saving in out/...
Image  6254: psnr: 18.91780 / bpp_real: 2.54688, saving in out/...
Image  6255: psnr: 13.47488 / bpp_real: 2.31250, saving in out/...
Image  6256: psnr: 12.30533 / bpp_real: 2.03125, saving in out/...
Image  6257: psnr: 17.14930 / bpp_real: 2.48438, saving in out/...
Image  6258: psnr: 10.65368 / bpp_real: 2.09375, saving in out/...
Image  6259: psnr: 13.12774 / bpp_real: 2.14062, saving in out/...
Image  6260: psnr: 15.84511 / bpp_real: 2.14062, saving in out/...
Image  6261: psnr: 11.50902 / bpp_real: 2.09375, saving in out/...
Image  6262: psnr: 12.43565 / bpp_real: 2.12500, saving in out/...
Image  6263: psnr: 13.22298 / bpp_real: 2.40625, saving in out/...
Image  6264: psnr: 14.42196 / bpp_real: 2.10938, saving in out/...
Image  6265: psnr: 12.52295 / bpp_real: 2.10938, saving in out/...
Image  6266: psnr: 16.33128 / bpp_real: 2.40625, saving in out/...
Image  6267: psnr: 15.39856 / bpp_real: 2.20312, saving in out/...
Image  6268: psnr: 17.72134 / bpp_real: 2.29688, saving in out/...
Image  6269: psnr: 12.97323 / bpp_real: 2.15625, saving in out/...
Image  6270: psnr: 10.84409 / bpp_real: 2.18750, saving in out/...
Image  6271: psnr: 18.83980 / bpp_real: 2.48438, saving in out/...
Image  6272: psnr: 14.26395 / bpp_real: 2.10938, saving in out/...
Image  6273: psnr: 14.68272 / bpp_real: 2.14062, saving in out/...
Image  6274: psnr: 19.61800 / bpp_real: 2.45312, saving in out/...
Image  6275: psnr: 16.32505 / bpp_real: 2.57812, saving in out/...
Image  6276: psnr: 17.61270 / bpp_real: 2.73438, saving in out/...
Image  6277: psnr: 18.39339 / bpp_real: 2.25000, saving in out/...
Image  6278: psnr: 13.23583 / bpp_real: 2.06250, saving in out/...
Image  6279: psnr: 13.41871 / bpp_real: 2.25000, saving in out/...
Image  6280: psnr: 10.98396 / bpp_real: 2.23438, saving in out/...
Image  6281: psnr: 12.73117 / bpp_real: 2.12500, saving in out/...
Image  6282: psnr: 14.72946 / bpp_real: 2.23438, saving in out/...
Image  6283: psnr: 18.13197 / bpp_real: 2.76562, saving in out/...
Image  6284: psnr: 17.22920 / bpp_real: 2.48438, saving in out/...
Image  6285: psnr: 15.68250 / bpp_real: 2.15625, saving in out/...
Image  6286: psnr: 15.82719 / bpp_real: 2.35938, saving in out/...
Image  6287: psnr: 13.97108 / bpp_real: 2.39062, saving in out/...
Image  6288: psnr: 13.14765 / bpp_real: 2.28125, saving in out/...
Image  6289: psnr: 17.37469 / bpp_real: 2.66406, saving in out/...
Image  6290: psnr: 13.25485 / bpp_real: 2.15625, saving in out/...
Image  6291: psnr: 12.70337 / bpp_real: 2.28125, saving in out/...
Image  6292: psnr: 17.66290 / bpp_real: 2.09375, saving in out/...
Image  6293: psnr: 13.23758 / bpp_real: 2.14062, saving in out/...
Image  6294: psnr: 13.26173 / bpp_real: 2.10938, saving in out/...
Image  6295: psnr: 10.90285 / bpp_real: 2.26562, saving in out/...
Image  6296: psnr: 17.41513 / bpp_real: 2.43750, saving in out/...
Image  6297: psnr: 18.91965 / bpp_real: 2.07031, saving in out/...
Image  6298: psnr: 12.16586 / bpp_real: 2.17188, saving in out/...
Image  6299: psnr: 14.65519 / bpp_real: 2.15625, saving in out/...
Image  6300: psnr: 18.06795 / bpp_real: 2.45312, saving in out/...
Image  6301: psnr: 21.14736 / bpp_real: 2.40625, saving in out/...
Image  6302: psnr: 15.90371 / bpp_real: 2.23438, saving in out/...
Image  6303: psnr: 18.26752 / bpp_real: 2.60156, saving in out/...
Image  6304: psnr: 19.80646 / bpp_real: 2.32812, saving in out/...
Image  6305: psnr: 17.22543 / bpp_real: 2.50000, saving in out/...
Image  6306: psnr: 15.58286 / bpp_real: 2.60156, saving in out/...
Image  6307: psnr: 9.93377 / bpp_real: 2.21875, saving in out/...
Image  6308: psnr: 11.60547 / bpp_real: 2.17188, saving in out/...
Image  6309: psnr: 16.15544 / bpp_real: 2.29688, saving in out/...
Image  6310: psnr: 13.54897 / bpp_real: 2.39062, saving in out/...
Image  6311: psnr: 13.03066 / bpp_real: 2.29688, saving in out/...
Image  6312: psnr: 16.04794 / bpp_real: 2.31250, saving in out/...
Image  6313: psnr: 16.02168 / bpp_real: 2.46875, saving in out/...
Image  6314: psnr: 14.99826 / bpp_real: 2.14062, saving in out/...
Image  6315: psnr: 18.68040 / bpp_real: 2.09375, saving in out/...
Image  6316: psnr: 17.39890 / bpp_real: 2.21875, saving in out/...
Image  6317: psnr: 17.46772 / bpp_real: 2.07812, saving in out/...
Image  6318: psnr: 11.88877 / bpp_real: 2.34375, saving in out/...
Image  6319: psnr: 17.43949 / bpp_real: 2.68750, saving in out/...
Image  6320: psnr: 13.59370 / bpp_real: 2.14062, saving in out/...
Image  6321: psnr: 19.20032 / bpp_real: 2.04688, saving in out/...
